,01,35,31,05,12,27,21,07,39,15,30,13,06,16,22,14,38,32,10,40,11,36,09,04,25,93,42,43,24,19,18,95,37,08,96,97,17,98,02
08,683.5910034179688,734.22119140625,631.075927734375,695.7521362304688,703.224853515625,660.0225219726562,770.902099609375,660.1257934570312,680.7500610351562,719.363525390625,747.8329467773438,749.09814453125,675.9757690429688,650.2922973632812,703.8958129882812,681.4342041015625,737.8094482421875,740.87548828125,693.6358642578125,672.5454711914062,664.6681518554688,680.8018188476562,685.2607421875,677.054931640625,774.19677734375,699.968994140625,737.7382202148438,697.9251098632812,682.051025390625,674.5750122070312,700.55419921875,709.9631958007812,704.8545532226562,714.013916015625,731.9282836914062,656.45263671875,678.7342529296875,646.2367553710938,664.60302734375
37,681.9561767578125,700.0172119140625,647.9384155273438,691.2098388671875,695.0950927734375,676.2686157226562,723.3461303710938,625.9441528320312,678.16259765625,723.2597045898438,749.8186645507812,732.3453369140625,684.039306640625,637.8876342773438,657.9142456054688,681.0344848632812,750.2058715820312,732.4874267578125,671.8226318359375,682.8935546875,683.4790649414062,697.8850708007812,687.4381103515625,653.971923828125,736.7899780273438,692.618896484375,751.9483642578125,699.2041015625,678.2788696289062,680.77197265625,690.3817138671875,704.526123046875,574.1392211914062,705.4910278320312,682.6697998046875,661.248291015625,692.5882568359375,655.0902099609375,637.5908203125
19,624.7757568359375,706.5165405273438,642.5226440429688,682.416015625,720.1546630859375,656.3628540039062,739.0025634765625,608.9495239257812,618.1383666992188,728.2304077148438,722.657958984375,683.1129150390625,627.19580078125,642.5927734375,644.6173706054688,627.7594604492188,751.1942749023438,675.2777709960938,654.0883178710938,621.6639404296875,674.749267578125,653.1451416015625,667.92236328125,618.959716796875,759.576416015625,661.1826782226562,733.7714233398438,674.3138427734375,682.2366333007812,524.416015625,672.9481811523438,697.2155151367188,692.641845703125,724.362548828125,700.27880859375,655.5054321289062,648.0599365234375,643.6900024414062,634.9116821289062
17,604.3790893554688,684.6869506835938,606.1071166992188,639.1433715820312,703.2092895507812,595.9179077148438,740.4086303710938,593.4155883789062,579.0701293945312,725.9813842773438,687.7115478515625,679.1445922851562,576.80859375,597.3126831054688,645.6368408203125,598.9286499023438,714.2210693359375,652.6416625976562,618.9271850585938,574.6800537109375,658.1336059570312,596.15283203125,666.6075439453125,615.3002319335938,753.611083984375,626.3428955078125,717.9376220703125,600.4539794921875,641.2864379882812,584.3011474609375,660.42626953125,668.6953735351562,684.4313354492188,705.8828735351562,684.7644653320312,630.7891845703125,566.3067016601562,611.30224609375,588.4935302734375
24,692.8172607421875,705.909912109375,662.7757568359375,666.87060546875,743.650390625,683.0624389648438,756.790283203125,621.1019287109375,680.0565795898438,722.5087280273438,765.6986694335938,716.269287109375,698.4957275390625,665.2609252929688,665.3247680664062,687.1353149414062,743.2623901367188,751.5972900390625,703.3443603515625,658.3408203125,659.36083984375,693.9945678710938,678.2582397460938,681.8881225585938,790.0535278320312,697.9590454101562,743.1597290039062,701.53515625,673.2113037109375,682.1550903320312,692.6278686523438,724.5084838867188,718.11669921875,743.0462036132812,731.5946044921875,653.3934936523438,670.0823364257812,675.6094970703125,672.1328735351562
08,601.2900390625,647.7686157226562,556.0108642578125,614.5484008789062,648.0408325195312,562.1294555664062,681.58837890625,572.5410766601562,580.204345703125,685.0427856445312,669.838623046875,675.9962768554688,587.8876342773438,536.2416381835938,623.9700927734375,600.7786865234375,683.0782470703125,652.722900390625,588.6195678710938,574.2247924804688,605.197021484375,600.8792114257812,606.0391235351562,567.2338256835938,706.78564453125,612.7437744140625,677.3828125,591.4252319335938,614.1328125,589.6766357421875,619.9521484375,632.9473266601562,636.3661499023438,642.816162109375,648.404052734375,563.0278930664062,583.5679931640625,551.878662109375,563.3812866210938
02,609.714111328125,687.1690063476562,624.551513671875,656.7791137695312,674.4647827148438,633.269287109375,740.7186279296875,641.9432983398438,600.84716796875,715.6759643554688,688.3744506835938,718.6647338867188,611.7841796875,594.9013671875,673.5375366210938,610.8004150390625,711.2009887695312,705.2276611328125,618.5634765625,617.7122802734375,655.8357543945312,643.9083862304688,666.6884765625,621.998779296875,749.9877319335938,576.751953125,737.5315551757812,603.4475708007812,656.3814697265625,632.9879760742188,675.6073608398438,677.5407104492188,679.8386840820312,717.5192260742188,669.783935546875,664.1005249023438,650.1211547851562,641.0298461914062,350.6725769042969
98,605.9364013671875,655.3106079101562,580.0752563476562,639.3390502929688,652.8917236328125,541.5140991210938,691.8948364257812,594.328369140625,591.2581787109375,684.6625366210938,678.1080932617188,669.8363037109375,604.3016357421875,565.9954223632812,626.9168090820312,592.6067504882812,668.2257080078125,650.8712768554688,619.3531494140625,557.2742919921875,604.379638671875,627.3748168945312,638.8004760742188,582.5969848632812,714.100341796875,641.239501953125,679.0048828125,626.6038818359375,621.59619140625,583.2268676757812,638.7550659179688,670.6657104492188,646.4788208007812,682.6996459960938,669.9476928710938,594.416748046875,626.0028686523438,357.1463623046875,589.6927490234375
18,654.7643432617188,694.2562255859375,651.63232421875,668.1157836914062,695.4949340820312,657.60546875,714.66552734375,591.7008666992188,658.127685546875,713.6217041015625,745.3019409179688,689.168212890625,664.9525146484375,647.80078125,577.3732299804688,663.3328247070312,739.11083984375,697.937744140625,677.428466796875,648.5032348632812,645.2837524414062,663.7517700195312,658.6780395507812,645.3662109375,756.156982421875,689.3349609375,726.59716796875,687.2864379882812,674.0839233398438,652.5223388671875,668.0306396484375,705.7763671875,700.4989013671875,743.1188354492188,693.1041259765625,649.5350952148438,673.8115234375,649.0359497070312,664.1121826171875
